CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-1620478.0000000000;S
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-158567.0000000000;S
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-1620478.0000000000;S
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.0000000000;S
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01.01;ON;-0.2144000000;N
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01.01;ON;-2.1313000000;N
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
02.919.555/0001-67;2022-12-31;3;ARTERIS S.A.;019771;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;5937373.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01;Receita de Venda de Bens e/ou Serviços;7546355.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2134487.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2784831.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.03;Resultado Bruto;3802886.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.03;Resultado Bruto;4761524.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-1834885.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04;Despesas/Receitas Operacionais;-2278773.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;-1656942.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.01;Despesas com Vendas;-1984715.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-237597.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.02;Despesas Gerais e Administrativas;-314460.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;55757.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.04;Outras Receitas Operacionais;19267.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;-7054.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.05;Outras Despesas Operacionais;-22276.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;10951.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.06;Resultado de Equivalência Patrimonial;23411.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1968001.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;2482751.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06;Resultado Financeiro;-323672.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06;Resultado Financeiro;-871647.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06.01;Receitas Financeiras;121434.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06.01;Receitas Financeiras;251040.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.06.02;Despesas Financeiras;-445106.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.06.02;Despesas Financeiras;-1122687.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;1644329.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;1611104.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-26580.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;95348.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08.01;Corrente;-1275.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.08.01;Corrente;-17114.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.08.02;Diferido;-25305.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.08.02;Diferido;112462.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.09;Resultado Líquido das Operações Continuadas;1617749.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.09;Resultado Líquido das Operações Continuadas;1706452.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10;Resultado Líquido de Operações Descontinuadas;-287444.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10;Resultado Líquido de Operações Descontinuadas;-8053.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;-287444.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;-8053.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1330305.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1698399.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1330208.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1696697.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.11.02;Atribuído a Sócios Não Controladores;97.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.11.02;Atribuído a Sócios Não Controladores;1702.0000000000;S
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99;Lucro por Ação - (Reais / Ação);0.0000000000;N
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01;Lucro Básico por Ação;0.0000000000;N
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.01.01;ON;2.1050200000;N
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.01.01;ON;2.6864400000;N
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.02;Lucro Diluído por Ação;0.0000000000;N
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.99.02.01;ON;2.0801200000;N
02.932.074/0001-91;2022-12-31;1;HYPERA S.A.;021431;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.99.02.01;ON;2.6574700000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.01;Receita de Venda de Bens e/ou Serviços;432957.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.01;Receita de Venda de Bens e/ou Serviços;119318.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-349693.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-87931.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.03;Resultado Bruto;83264.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.03;Resultado Bruto;31387.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04;Despesas/Receitas Operacionais;-435777.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04;Despesas/Receitas Operacionais;-91861.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.01;Despesas com Vendas;-59135.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.01;Despesas com Vendas;-41757.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.02;Despesas Gerais e Administrativas;-87618.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.02;Despesas Gerais e Administrativas;-59134.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.04;Outras Receitas Operacionais;0.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.04;Outras Receitas Operacionais;0.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.04.01;Ganhos em Participações Societárias;0.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.04.01;Ganhos em Participações Societárias;0.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.04.02;Outras;0.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.04.02;Outras;0.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.05;Outras Despesas Operacionais;-288756.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.05;Outras Despesas Operacionais;8273.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.05.01;Despesas Tributárias;-2630.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.05.01;Despesas Tributárias;-794.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.05.02;Depreciações/Amortizações;-706.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.05.02;Depreciações/Amortizações;-741.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.05.04;Perdas em Participações Societárias;0.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.05.04;Perdas em Participações Societárias;0.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.05.05;Outras;-285420.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.05.05;Outras;9808.0000000000;N
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.04.06;Resultado de Equivalência Patrimonial;-268.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;ÚLTIMO;2022-01-01;2022-12-31;3.04.06;Resultado de Equivalência Patrimonial;757.0000000000;S
02.950.811/0001-89;2022-12-31;1;PDG REALTY S.A. EMPREEND E PARTICIPACOES;020478;DF Consolidado - Demonstração do Resultado;REAL;MIL;PENÚLTIMO;2021-01-01;2021-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-352513.0000000000;S
